type,subtype,0,1
info,start,2020-05-27 20:00:22.550000,
info,trace_id,XX.YKAT1..SHZ,XX.YKAT1..SHC
info,waveform_file,PRB_+17.44_Output.mseed,
info,response_file,XX.YKAT1.xml,XX.YKAT1.xml
info,delay_start,0.0,
info,spec_min_freq_hz,0.02,
info,spec_max_freq_hz,16.0,
info,spec_max_amp_pct,5.0,
info,spec_max_phase_deg,5.0,
info,in_spec,False,
info,duration_s,604.0,
info,pre_s,0.0,
info,post_s,0.0,
info,sampling_rate_sps,40.0,
info,windows,23.0,
info,timing error estimate [s],0.043672,
info,timing error uncertainty [s],0.00148,
info,gain error estimate [%],34579221.2358,
info,gain error uncertainty [%],41544.0713,
info,confidence [%],0.95,
info,output_units,V,V
info,input_units,m/s,m/s
info,station_tools,1.1.0,1.1.0
magnitude_db,8.52,162.701,51.784
magnitude_db,8.540000000000001,162.699,51.783
magnitude_db,8.56,162.701,51.783
magnitude_db,8.58,162.706,51.783
magnitude_db,8.6,162.705,51.783
magnitude_db,8.620000000000001,162.697,51.783
magnitude_db,8.64,162.702,51.783
magnitude_db,8.66,162.699,51.783
magnitude_db,8.68,162.703,51.783
magnitude_db,8.700000000000001,162.7,51.783
magnitude_db,8.72,162.702,51.782
magnitude_db,8.74,162.704,51.782
magnitude_db,8.76,162.715,51.782
magnitude_db,8.78,162.708,51.782
magnitude_db,8.8,162.698,51.782
magnitude_db,8.82,162.69,51.782
magnitude_db,8.84,162.695,51.782
magnitude_db,8.86,162.695,51.782
magnitude_db,8.88,162.698,51.782
magnitude_db,8.9,162.7,51.781
magnitude_db,8.92,162.694,51.781
magnitude_db,8.94,162.694,51.781
magnitude_db,8.96,162.697,51.781
magnitude_db,8.98,162.697,51.781
magnitude_db,9.0,162.698,51.781
magnitude_db,9.02,162.698,51.781
magnitude_db,9.040000000000001,162.697,51.781
magnitude_db,9.06,162.689,51.781
magnitude_db,9.08,162.69,51.781
magnitude_db,9.1,162.692,51.78
magnitude_db,9.120000000000001,162.688,51.78
magnitude_db,9.14,162.701,51.78
magnitude_db,9.16,162.689,51.78
magnitude_db,9.18,162.676,51.78
magnitude_db,9.200000000000001,162.687,51.78
magnitude_db,9.22,162.695,51.78
magnitude_db,9.24,162.695,51.78
magnitude_db,9.26,162.691,51.78
magnitude_db,9.28,162.686,51.78
magnitude_db,9.3,162.682,51.78
magnitude_db,9.32,162.682,51.779
magnitude_db,9.34,162.696,51.779
magnitude_db,9.36,162.688,51.779
magnitude_db,9.38,162.683,51.779
magnitude_db,9.4,162.683,51.779
magnitude_db,9.42,162.686,51.779
magnitude_db,9.44,162.679,51.779
magnitude_db,9.46,162.67,51.779
magnitude_db,9.48,162.668,51.779
magnitude_db,9.5,162.667,51.779
magnitude_db,9.52,162.668,51.779
magnitude_db,9.540000000000001,162.683,51.778
magnitude_db,9.56,162.687,51.778
magnitude_db,9.58,162.677,51.778
magnitude_db,9.6,162.676,51.778
magnitude_db,9.620000000000001,162.683,51.778
magnitude_db,9.64,162.676,51.778
magnitude_db,9.66,162.671,51.778
magnitude_db,9.68,162.676,51.778
magnitude_db,9.700000000000001,162.676,51.778
magnitude_db,9.72,162.67,51.778
magnitude_db,9.74,162.669,51.778
magnitude_db,9.76,162.679,51.778
magnitude_db,9.78,162.678,51.777
magnitude_db,9.8,162.67,51.777
magnitude_db,9.82,162.674,51.777
magnitude_db,9.84,162.673,51.777
magnitude_db,9.86,162.665,51.777
magnitude_db,9.88,162.666,51.777
magnitude_db,9.9,162.654,51.777
magnitude_db,9.92,162.652,51.777
magnitude_db,9.94,162.663,51.777
magnitude_db,9.96,162.673,51.777
magnitude_db,9.98,162.669,51.777
magnitude_db,10.0,162.664,51.777
magnitude_db,10.02,162.669,51.777
magnitude_db,10.040000000000001,162.658,51.776
magnitude_db,10.06,162.652,51.776
magnitude_db,10.08,162.657,51.776
magnitude_db,10.1,162.653,51.776
magnitude_db,10.120000000000001,162.651,51.776
magnitude_db,10.14,162.651,51.776
magnitude_db,10.16,162.657,51.776
magnitude_db,10.18,162.655,51.776
magnitude_db,10.200000000000001,162.659,51.776
magnitude_db,10.22,162.662,51.776
magnitude_db,10.24,162.654,51.776
magnitude_db,10.26,162.653,51.776
magnitude_db,10.28,162.654,51.776
magnitude_db,10.3,162.647,51.776
magnitude_db,10.32,162.649,51.776
magnitude_db,10.34,162.641,51.775
magnitude_db,10.36,162.645,51.775
magnitude_db,10.38,162.65,51.775
magnitude_db,10.4,162.655,51.775
magnitude_db,10.42,162.657,51.775
magnitude_db,10.44,162.65,51.775
magnitude_db,10.46,162.636,51.775
magnitude_db,10.48,162.638,51.775
magnitude_db,10.5,162.639,51.775
magnitude_db,10.52,162.633,51.775
magnitude_db,10.540000000000001,162.634,51.775
magnitude_db,10.56,162.641,51.775
magnitude_db,10.58,162.641,51.775
magnitude_db,10.6,162.639,51.775
magnitude_db,10.620000000000001,162.631,51.775
magnitude_db,10.64,162.637,51.774
magnitude_db,10.66,162.628,51.774
magnitude_db,10.68,162.627,51.774
magnitude_db,10.700000000000001,162.637,51.774
magnitude_db,10.72,162.637,51.774
magnitude_db,10.74,162.627,51.774
magnitude_db,10.76,162.625,51.774
magnitude_db,10.78,162.622,51.774
magnitude_db,10.8,162.628,51.774
magnitude_db,10.82,162.621,51.774
magnitude_db,10.84,162.617,51.774
magnitude_db,10.86,162.615,51.774
magnitude_db,10.88,162.622,51.774
magnitude_db,10.9,162.624,51.774
magnitude_db,10.92,162.622,51.774
magnitude_db,10.94,162.616,51.774
magnitude_db,10.96,162.621,51.774
magnitude_db,10.98,162.617,51.773
magnitude_db,11.0,162.609,51.773
magnitude_db,11.02,162.61,51.773
magnitude_db,11.040000000000001,162.62,51.773
magnitude_db,11.06,162.615,51.773
magnitude_db,11.08,162.612,51.773
magnitude_db,11.1,162.599,51.773
magnitude_db,11.120000000000001,162.606,51.773
magnitude_db,11.14,162.61,51.773
magnitude_db,11.16,162.611,51.773
magnitude_db,11.18,162.607,51.773
magnitude_db,11.200000000000001,162.602,51.773
magnitude_db,11.22,162.612,51.773
magnitude_db,11.24,162.608,51.773
magnitude_db,11.26,162.604,51.773
magnitude_db,11.28,162.6,51.773
magnitude_db,11.3,162.604,51.773
magnitude_db,11.32,162.598,51.773
magnitude_db,11.34,162.6,51.772
magnitude_db,11.36,162.598,51.772
magnitude_db,11.38,162.604,51.772
magnitude_db,11.4,162.592,51.772
magnitude_db,11.42,162.585,51.772
magnitude_db,11.44,162.588,51.772
magnitude_db,11.46,162.587,51.772
magnitude_db,11.48,162.575,51.772
magnitude_db,11.5,162.58,51.772
magnitude_db,11.52,162.583,51.772
magnitude_db,11.540000000000001,162.588,51.772
magnitude_db,11.56,162.593,51.772
magnitude_db,11.58,162.581,51.772
magnitude_db,11.6,162.58,51.772
magnitude_db,11.620000000000001,162.581,51.772
magnitude_db,11.64,162.58,51.772
magnitude_db,11.66,162.572,51.772
magnitude_db,11.68,162.568,51.772
magnitude_db,11.700000000000001,162.571,51.772
magnitude_db,11.72,162.571,51.772
magnitude_db,11.74,162.572,51.772
magnitude_db,11.76,162.572,51.771
magnitude_db,11.78,162.573,51.771
magnitude_db,11.8,162.571,51.771
magnitude_db,11.82,162.566,51.771
magnitude_db,11.84,162.567,51.771
magnitude_db,11.86,162.565,51.771
magnitude_db,11.88,162.56,51.771
magnitude_db,11.9,162.56,51.771
magnitude_db,11.92,162.558,51.771
magnitude_db,11.94,162.56,51.771
magnitude_db,11.96,162.558,51.771
magnitude_db,11.98,162.555,51.771
magnitude_db,12.0,162.561,51.771
magnitude_db,12.02,162.557,51.771
magnitude_db,12.040000000000001,162.539,51.771
magnitude_db,12.06,162.542,51.771
magnitude_db,12.08,162.555,51.771
magnitude_db,12.1,162.55,51.771
magnitude_db,12.120000000000001,162.555,51.771
magnitude_db,12.14,162.554,51.771
magnitude_db,12.16,162.541,51.771
magnitude_db,12.18,162.545,51.771
magnitude_db,12.200000000000001,162.552,51.771
magnitude_db,12.22,162.536,51.77
magnitude_db,12.24,162.535,51.77
magnitude_db,12.26,162.54,51.77
magnitude_db,12.280000000000001,162.529,51.77
magnitude_db,12.3,162.525,51.77
magnitude_db,12.32,162.54,51.77
magnitude_db,12.34,162.536,51.77
magnitude_db,12.36,162.526,51.77
magnitude_db,12.38,162.523,51.77
magnitude_db,12.4,162.521,51.77
magnitude_db,12.42,162.523,51.77
magnitude_db,12.44,162.524,51.77
magnitude_db,12.46,162.519,51.77
magnitude_db,12.48,162.517,51.77
magnitude_db,12.5,162.513,51.77
magnitude_db,12.52,162.516,51.77
magnitude_db,12.540000000000001,162.52,51.77
magnitude_db,12.56,162.511,51.77
magnitude_db,12.58,162.509,51.77
magnitude_db,12.6,162.508,51.77
magnitude_db,12.620000000000001,162.505,51.77
magnitude_db,12.64,162.501,51.77
